-46.717066,-23.406813
-46.717135,-23.406752
-46.717225,-23.406672
-46.717334,-23.406577
-46.717406,-23.406514
-46.717439,-23.406484
-46.717469,-23.406456
-46.717507,-23.40642
-46.717553,-23.406377
-46.717618,-23.406315
-46.717633,-23.406301
-46.717673,-23.406258
-46.717715,-23.406212
-46.717776,-23.406146
-46.717857,-23.406065
-46.717945,-23.405978
-46.718016,-23.405907
-46.718055,-23.405868
-46.718079,-23.405842
-46.718129,-23.405788
-46.718217,-23.405693
-46.718285,-23.405618
-46.718357,-23.405541
-46.718381,-23.405514
-46.718432,-23.405454
-46.718488,-23.405388
-46.718505,-23.405367
-46.718544,-23.405321
-46.718588,-23.405269
-46.718673,-23.405169
-46.718713,-23.405122
-46.718734,-23.405097
-46.718795,-23.405017
-46.718858,-23.404932
-46.718919,-23.404853
-46.718968,-23.404787
-46.719039,-23.404694
-46.719095,-23.40462
-46.719149,-23.404548
-46.719159,-23.404536
-46.71921,-23.404473
-46.71928,-23.404385
-46.71933,-23.404322
-46.719384,-23.404255
-46.719463,-23.404157
-46.719528,-23.404077
-46.719603,-23.403984
-46.719683,-23.403884
-46.719715,-23.403844
-46.71977,-23.403775
-46.71982,-23.403713
-46.719882,-23.403623
-46.719941,-23.403538
-46.72007,-23.403353
-46.720116,-23.403287
-46.72007,-23.403152
-46.72006,-23.402954
-46.720039,-23.402682
-46.720033,-23.402575
-46.720052,-23.402523
-46.72013,-23.402469
-46.720234,-23.402362
-46.720295,-23.402234
-46.72036,-23.402101
-46.720365,-23.402062
-46.720357,-23.402015
-46.72035,-23.401971
-46.720339,-23.401905
-46.720323,-23.401807
-46.72032,-23.40179
-46.72028,-23.401553
-46.720217,-23.401417
-46.720213,-23.401378
-46.720198,-23.401241
-46.720182,-23.40114
-46.72016,-23.401006
-46.720123,-23.400865
-46.720096,-23.400817
-46.720029,-23.400702
-46.71997,-23.40059
-46.719949,-23.400472
-46.719922,-23.400367
-46.719864,-23.400208
-46.719803,-23.400091
-46.719782,-23.40006
-46.719773,-23.400006
-46.719773,-23.399913
-46.719761,-23.399823
-46.71973,-23.399746
-46.719708,-23.399638
-46.719691,-23.399598
-46.719685,-23.399579
-46.719694,-23.39955
-46.719696,-23.399541
-46.719704,-23.399524
-46.719711,-23.399507
-46.719716,-23.399489
-46.71972,-23.399471
-46.719727,-23.399453
-46.719737,-23.399435
-46.71974,-23.399415
-46.719739,-23.399395
-46.719738,-23.399375
-46.719733,-23.399357
-46.719722,-23.399339
-46.719708,-23.399325
-46.719679,-23.3993
-46.719643,-23.39928
-46.719626,-23.399268
-46.719611,-23.399254
-46.719606,-23.399236
-46.719612,-23.399218
-46.719624,-23.399203
-46.719637,-23.399189
-46.71967,-23.399166
-46.719686,-23.399154
-46.719701,-23.399142
-46.719713,-23.399128
-46.719718,-23.399119
-46.719716,-23.399099
-46.719712,-23.399081
-46.719706,-23.399063
-46.719698,-23.399045
-46.719692,-23.399028
-46.71969,-23.399015
-46.719687,-23.398996
-46.719684,-23.398971
-46.719684,-23.398965
-46.719684,-23.398947
-46.719671,-23.398935
-46.719654,-23.398923
-46.719635,-23.398904
-46.719627,-23.398896
-46.719623,-23.398891
-46.719612,-23.398874
-46.719611,-23.398866
-46.719608,-23.398847
-46.719605,-23.398814
-46.719599,-23.398796
-46.719598,-23.398777
-46.719597,-23.39876
-46.719609,-23.398753
-46.719628,-23.398744
-46.719646,-23.398733
-46.719663,-23.398724
-46.719681,-23.398715
-46.7197,-23.398705
-46.719714,-23.39869
-46.719725,-23.398674
-46.719738,-23.398659
-46.71975,-23.398644
-46.71978,-23.398617
-46.719795,-23.398604
-46.719823,-23.398576
-46.719839,-23.398563
-46.719871,-23.398536
-46.719902,-23.398509
-46.719918,-23.398498
-46.719935,-23.398489
-46.719953,-23.398478
-46.719972,-23.39847
-46.719987,-23.398457
-46.719998,-23.398442
-46.720021,-23.398409
-46.720032,-23.398393
-46.720044,-23.398376
-46.720062,-23.398342
-46.720072,-23.398324
-46.720081,-23.398307
-46.720088,-23.39829
-46.720096,-23.398269
-46.720114,-23.398233
-46.720122,-23.398216
-46.720131,-23.398198
-46.72014,-23.398178
-46.720151,-23.398159
-46.720169,-23.398141
-46.72018,-23.398131
-46.720194,-23.398116
-46.720204,-23.398098
-46.720213,-23.39808
-46.720219,-23.398061
-46.72022,-23.398042
-46.72022,-23.398024
-46.720221,-23.398005
-46.720221,-23.397984
-46.720222,-23.397966
-46.720226,-23.397948
-46.720235,-23.397926
-46.720239,-23.397916
-46.720246,-23.397892
-46.720244,-23.397873
-46.720241,-23.397865
-46.720236,-23.397849
-46.720233,-23.397833
-46.720233,-23.397818
-46.720243,-23.397801
-46.720258,-23.397782
-46.720266,-23.397773
-46.720284,-23.397765
-46.720289,-23.397758
-46.720306,-23.397745
-46.720312,-23.397741
-46.720328,-23.39773
-46.720331,-23.397727
-46.720357,-23.397696
-46.720366,-23.397682
-46.720371,-23.397671
-46.720358,-23.397635
-46.720352,-23.397619
-46.720335,-23.397612
-46.720322,-23.397606
-46.720301,-23.397591
-46.720302,-23.397586
-46.720305,-23.397554
-46.720304,-23.397541
-46.720304,-23.397533
-46.720294,-23.397517
-46.720299,-23.397507
-46.720336,-23.397508
-46.720373,-23.397508
-46.720413,-23.397444
-46.72042,-23.397437
-46.720435,-23.397422
-46.720451,-23.39741
-46.720467,-23.397399
-46.720485,-23.397389
-46.720502,-23.397379
-46.720521,-23.397372
-46.720541,-23.397367
-46.720562,-23.397367
-46.720581,-23.397366
-46.7206,-23.397359
-46.720618,-23.397352
-46.720637,-23.397346
-46.720656,-23.397341
-46.720674,-23.397334
-46.720694,-23.39733
-46.720712,-23.39732
-46.720731,-23.397314
-46.720748,-23.397306
-46.720763,-23.397295
-46.720781,-23.397286
-46.720811,-23.397266
-46.720829,-23.397256
-46.720839,-23.397248
-46.720859,-23.397233
-46.720876,-23.397222
-46.720891,-23.397212
-46.720907,-23.3972
-46.720923,-23.397189
-46.720941,-23.397179
-46.720958,-23.397172
-46.720979,-23.397169
-46.720998,-23.397173
-46.721018,-23.397168
-46.721035,-23.397158
-46.721053,-23.397151
-46.721072,-23.397143
-46.721089,-23.397138
-46.721108,-23.397133
-46.721149,-23.397131
-46.721189,-23.397132
-46.721209,-23.397128
-46.721225,-23.39712
-46.721238,-23.3971
-46.721247,-23.397083
-46.721261,-23.397047
-46.721268,-23.397029
-46.721274,-23.397011
-46.721282,-23.396994
-46.721304,-23.396963
-46.721315,-23.396949
-46.721323,-23.396933
-46.721334,-23.396918
-46.721346,-23.396904
-46.721366,-23.396887
-46.721375,-23.396879
-46.721392,-23.396867
-46.721408,-23.396855
-46.721421,-23.396841
-46.721444,-23.39681
-46.72146,-23.396773
-46.721466,-23.396755
-46.721468,-23.396735
-46.721467,-23.396717
-46.721464,-23.396699
-46.721461,-23.39668
-46.721463,-23.396662
-46.721474,-23.396647
-46.721488,-23.396633
-46.7215,-23.396618
-46.72151,-23.396603
-46.721515,-23.396586
-46.721514,-23.396567
-46.72151,-23.396529
-46.72151,-23.39651
-46.721509,-23.396497
-46.721492,-23.396477
-46.721481,-23.39646
-46.721471,-23.396444
-46.721459,-23.396428
-46.721448,-23.396412
-46.721436,-23.396397
-46.721427,-23.39638
-46.721419,-23.396363
-46.721411,-23.396346
-46.721407,-23.396327
-46.721406,-23.396312
-46.721406,-23.396308
-46.721406,-23.39629
-46.721405,-23.396272
-46.721408,-23.396253
-46.721416,-23.396235
-46.721421,-23.396217
-46.721423,-23.396198
-46.721435,-23.396183
-46.721447,-23.396169
-46.721458,-23.396153
-46.721469,-23.396136
-46.721481,-23.39612
-46.721497,-23.396105
-46.721508,-23.396089
-46.721519,-23.396074
-46.721534,-23.396063
-46.721549,-23.396048
-46.721567,-23.396036
-46.721582,-23.396023
-46.7216,-23.396015
-46.721603,-23.396014
-46.721621,-23.396005
-46.721629,-23.395989
-46.721641,-23.395977
-46.721651,-23.395959
-46.721652,-23.39594
-46.721657,-23.395922
-46.721674,-23.395911
-46.721694,-23.395907
-46.721712,-23.395914
-46.72173,-23.395925
-46.721748,-23.395932
-46.721764,-23.395946
-46.721782,-23.395955
-46.7218,-23.395963
-46.72182,-23.395967
-46.721842,-23.395972
-46.721862,-23.395975
-46.721883,-23.395977
-46.721903,-23.395977
-46.721924,-23.395977
-46.72194,-23.395973
-46.721961,-23.395967
-46.721982,-23.395962
-46.722002,-23.395957
-46.722022,-23.395955
-46.722024,-23.395955
-46.722043,-23.395947
-46.722065,-23.395938
-46.722068,-23.395936
-46.722085,-23.395926
-46.7221,-23.395921
-46.722173,-23.395917
-46.722247,-23.395911
-46.722321,-23.395917
-46.722396,-23.395925
-46.722471,-23.395928
-46.722545,-23.395928
-46.72262,-23.395928
-46.722678,-23.395917
-46.722752,-23.39591
-46.722823,-23.395893
-46.722892,-23.395869
-46.722951,-23.395827
-46.723014,-23.395788
-46.723071,-23.395745
-46.723128,-23.395701
-46.723186,-23.395658
-46.723248,-23.395621
-46.723311,-23.395586
-46.723376,-23.395551
-46.723443,-23.395522
-46.723512,-23.395497
-46.723582,-23.395474
-46.723651,-23.395447
-46.723723,-23.395428
-46.723795,-23.395411
-46.723857,-23.39539
-46.723926,-23.395368
-46.723993,-23.395338
-46.724039,-23.395317
-46.724112,-23.395299
-46.724183,-23.395284
-46.724231,-23.395271
-46.7243,-23.395245
-46.724361,-23.39522
-46.724365,-23.395218
-46.724402,-23.395197
-46.724463,-23.395156
-46.724531,-23.395127
-46.724594,-23.39509
-46.724653,-23.395049
-46.724717,-23.395006
-46.724783,-23.394975
-46.724845,-23.394939
-46.724906,-23.3949
-46.724962,-23.394873
-46.725027,-23.394855
-46.725099,-23.394828
-46.725172,-23.394806
-46.725246,-23.394796
-46.725321,-23.394786
-46.725397,-23.394786
-46.72546,-23.394788
-46.725533,-23.394774
-46.725607,-23.394768
-46.725682,-23.394773
-46.72576,-23.394768
-46.725837,-23.394764
-46.725911,-23.394766
-46.725987,-23.394767
-46.726056,-23.394768
-46.726128,-23.394785
-46.726199,-23.394803
-46.726271,-23.394819
-46.726342,-23.394842
-46.726418,-23.394846
-46.726492,-23.394845
-46.726564,-23.394827
-46.726637,-23.394811
-46.726712,-23.394804
-46.726787,-23.394802
-46.726848,-23.394806
-46.726922,-23.394802
-46.726993,-23.394784
-46.727066,-23.394792
-46.72714,-23.394784
-46.727214,-23.394773
-46.727287,-23.394762
-46.727358,-23.394745
-46.727419,-23.394707
-46.727461,-23.39465
-46.727508,-23.394598
-46.727551,-23.394541
-46.727592,-23.394536
-46.727666,-23.394534
-46.72774,-23.394538
-46.727777,-23.39454
-46.727851,-23.394547
-46.727923,-23.39456
-46.727996,-23.39455
-46.728057,-23.394512
-46.728116,-23.394469
-46.728185,-23.394441
-46.728256,-23.394424
-46.728331,-23.394415
-46.728403,-23.394403
-46.728477,-23.394397
-46.728551,-23.394388
-46.728575,-23.394386
-46.728649,-23.394389
-46.728722,-23.394395
-46.728794,-23.394405
-46.728869,-23.394412
-46.728943,-23.394418
-46.729017,-23.394424
-46.729092,-23.394422
-46.729163,-23.394407
-46.729229,-23.394376
-46.729251,-23.394369
-46.729254,-23.394368
-46.729306,-23.39432
-46.729368,-23.39428
-46.72943,-23.394239
-46.729486,-23.394192
-46.729548,-23.394153
-46.729606,-23.394111
-46.729645,-23.394053
-46.72968,-23.393992
-46.729701,-23.393926
-46.729722,-23.39386
-46.729746,-23.393794
-46.72978,-23.393724
-46.7298,-23.393658
-46.729831,-23.393594
-46.729878,-23.393541
-46.729927,-23.393489
-46.729978,-23.393439
-46.730036,-23.393395
-46.730102,-23.393363
-46.730121,-23.393354
-46.730172,-23.393353
-46.730246,-23.393344
-46.73032,-23.393331
-46.730394,-23.393329
-46.730468,-23.393336
-46.730539,-23.393358
-46.730608,-23.393384
-46.730681,-23.393392
-46.730754,-23.393381
-46.730822,-23.393352
-46.730882,-23.393312
-46.731005,-23.393209
-46.731201,-23.393077
-46.731306,-23.39302
-46.731378,-23.392972
-46.73143,-23.392969
-46.731475,-23.392971
-46.731496,-23.392972
-46.731537,-23.392981
-46.731551,-23.392985
-46.73161,-23.392997
-46.731654,-23.393019
-46.731682,-23.393031
-46.73171,-23.393047
-46.731748,-23.393063
-46.73179,-23.393066
-46.731806,-23.393044
-46.731802,-23.393012
-46.731792,-23.392981
-46.731776,-23.392953
-46.731762,-23.392926
-46.73176,-23.392895
-46.731768,-23.392869
-46.731772,-23.392855
-46.731832,-23.392823
-46.73188,-23.392798
-46.731906,-23.392764
-46.731917,-23.39271
-46.731975,-23.392658
-46.732055,-23.392597
-46.732149,-23.392526
-46.732242,-23.392459
-46.732291,-23.392408
-46.73236,-23.392322
-46.732398,-23.392254
-46.732417,-23.39222
-46.732521,-23.392147
-46.732606,-23.392084
-46.732671,-23.392074
-46.73272,-23.392026
-46.73276,-23.391948
-46.732793,-23.391884
-46.732847,-23.391768
-46.732885,-23.391692
-46.732966,-23.391579
-46.733041,-23.391518
-46.733116,-23.391459
-46.733209,-23.39136
-46.733325,-23.391246
-46.733371,-23.391219
-46.733427,-23.391214
-46.733452,-23.3912
-46.733457,-23.391148
-46.733472,-23.391085
-46.733488,-23.391047
-46.733516,-23.390999
-46.733546,-23.390954
-46.73357,-23.390901
-46.733598,-23.390869
-46.733644,-23.39081
-46.733668,-23.390745
-46.733675,-23.390727
-46.733683,-23.390694
-46.733698,-23.390651
-46.733734,-23.390588
-46.733761,-23.390512
-46.733782,-23.390436
-46.733798,-23.390388
-46.7338,-23.39035
-46.733822,-23.390313
-46.733845,-23.390274
-46.733847,-23.390234
-46.73385,-23.390198
-46.733866,-23.390189
-46.733873,-23.390168
-46.7339,-23.390168
-46.733924,-23.39017
-46.733973,-23.39015
-46.734002,-23.390119
-46.734008,-23.390112
-46.734042,-23.390075
-46.734066,-23.390036
-46.734071,-23.390028
-46.734076,-23.390022
-46.734107,-23.389992
-46.734154,-23.389954
-46.734184,-23.389931
-46.734203,-23.389916
-46.734234,-23.389892
-46.734265,-23.389875
-46.734279,-23.389846
-46.734288,-23.389806
-46.734315,-23.389762
-46.734342,-23.389712
-46.734353,-23.389662
-46.734376,-23.389554
-46.734388,-23.389496
-46.734412,-23.389467
-46.734448,-23.389451
-46.734497,-23.389421
-46.734535,-23.389384
-46.734563,-23.389357
-46.734588,-23.389328
-46.734622,-23.389286
-46.734651,-23.389231
-46.734673,-23.389158
-46.734693,-23.389089
-46.734718,-23.389046
-46.734758,-23.389019
-46.734774,-23.388979
-46.734797,-23.388915
-46.734793,-23.388904
-46.734789,-23.38889
-46.734772,-23.388836
-46.734765,-23.388813
-46.734727,-23.388693
-46.734725,-23.388686
-46.734733,-23.388681
-46.735048,-23.388444
-46.735052,-23.388441
-46.735348,-23.38822
-46.735462,-23.388134
-46.735481,-23.388136
-46.735499,-23.388137
-46.735517,-23.388139
-46.735536,-23.388141
-46.735554,-23.388143
-46.735573,-23.388145
-46.735592,-23.388146
-46.73561,-23.388148
-46.735629,-23.38815
-46.735647,-23.388151
-46.735665,-23.388153
-46.735684,-23.388155
-46.735702,-23.388154
-46.73572,-23.388153
-46.735739,-23.388152
-46.735757,-23.388151
-46.735772,-23.388162
-46.735788,-23.388172
-46.735803,-23.388182
-46.735818,-23.388192
-46.73582,-23.388198
-46.735824,-23.388209
-46.73583,-23.388225
-46.735836,-23.388241
-46.735843,-23.388257
-46.735856,-23.388269
-46.735868,-23.388281
-46.735881,-23.388293
-46.735894,-23.388305
-46.735912,-23.38831
-46.73593,-23.388314
-46.735948,-23.388319
-46.735966,-23.388324
-46.735984,-23.388326
-46.736002,-23.388328
-46.736021,-23.388331
-46.736039,-23.388333
-46.736057,-23.388337
-46.736075,-23.388341
-46.736093,-23.388345
-46.736111,-23.388349
-46.73613,-23.388352
-46.736148,-23.388354
-46.736166,-23.388357
-46.736184,-23.38836
-46.7362,-23.388368
-46.736217,-23.388376
-46.736233,-23.388385
-46.736249,-23.388393
-46.736265,-23.388403
-46.73628,-23.388413
-46.736296,-23.388423
-46.736311,-23.388433
-46.736327,-23.388442
-46.736342,-23.388451
-46.736358,-23.38846
-46.736373,-23.38847
-46.73639,-23.388477
-46.736407,-23.388484
-46.736424,-23.388491
-46.736441,-23.388498
-46.736459,-23.388504
-46.736472,-23.388509
-46.736476,-23.38851
-46.736493,-23.388516
-46.736511,-23.388522
-46.736528,-23.38853
-46.736545,-23.388538
-46.736562,-23.388546
-46.736579,-23.388553
-46.736595,-23.388561
-46.736612,-23.388568
-46.736629,-23.388576
-46.736645,-23.388583
-46.736651,-23.388586
-46.736656,-23.388589
-46.736661,-23.388592
-46.736666,-23.388594
-46.736699,-23.388614
-46.736729,-23.388633
-46.736732,-23.388635
-46.736765,-23.388655
-46.736798,-23.388675
-46.736821,-23.388692
-46.736845,-23.388709
-46.736869,-23.388726
-46.736892,-23.388743
-46.736919,-23.388754
-46.736946,-23.388765
-46.736973,-23.388777
-46.737,-23.388788
-46.737031,-23.388797
-46.737062,-23.388806
-46.737093,-23.388815
-46.737125,-23.388824
-46.737155,-23.388832
-46.737185,-23.388839
-46.737215,-23.388847
-46.737246,-23.388855
-46.737287,-23.388864
-46.737328,-23.388874
-46.73737,-23.388883
-46.737411,-23.388893
-46.737451,-23.388899
-46.737491,-23.388906
-46.737531,-23.388912
-46.73757,-23.388919
-46.737594,-23.388926
-46.737619,-23.388934
-46.737643,-23.388942
-46.737667,-23.38895
-46.737699,-23.38896
-46.73773,-23.38897
-46.737762,-23.388981
-46.737794,-23.388991
-46.737818,-23.388997
-46.737842,-23.389002
-46.737866,-23.389008
-46.73789,-23.389013
-46.737923,-23.389015
-46.737956,-23.389017
-46.738022,-23.389022
-46.738025,-23.389022
-46.738046,-23.389025
-46.738094,-23.389033
-46.738115,-23.389036
-46.738144,-23.38904
-46.738162,-23.389043
-46.738198,-23.389048
-46.738209,-23.38905
-46.738227,-23.389051
-46.738245,-23.389052
-46.738263,-23.389053
-46.73828,-23.389054
-46.738298,-23.389055
-46.738316,-23.389057
-46.738334,-23.389058
-46.738351,-23.38906
-46.738373,-23.389063
-46.738394,-23.389066
-46.738416,-23.38907
-46.738437,-23.389073
-46.738455,-23.389076
-46.738474,-23.389079
-46.738492,-23.389082
-46.738511,-23.389086
-46.738528,-23.389085
-46.738546,-23.389085
-46.738563,-23.389085
-46.738581,-23.389084
-46.738597,-23.389085
-46.738613,-23.389087
-46.738629,-23.389088
-46.738645,-23.389089
-46.738664,-23.389095
-46.738683,-23.389102
-46.738703,-23.389108
-46.738722,-23.389114
-46.738726,-23.389118
-46.73873,-23.389122
-46.738734,-23.389125
-46.738739,-23.389129
-46.738771,-23.389134
-46.738804,-23.389138
-46.738836,-23.389143
-46.738869,-23.389148
-46.73891,-23.389155
-46.73895,-23.389162
-46.738991,-23.389169
-46.739031,-23.389176
-46.739041,-23.389178
-46.739067,-23.389181
-46.739102,-23.389185
-46.739137,-23.389189
-46.739145,-23.38919
-46.739172,-23.389194
-46.739205,-23.389196
-46.739238,-23.389198
-46.739271,-23.3892
-46.739304,-23.389203
-46.739329,-23.389205
-46.739353,-23.389208
-46.739378,-23.389211
-46.739403,-23.389214
-46.739424,-23.389214
-46.739445,-23.389214
-46.739466,-23.389214
-46.739487,-23.389214
-46.739507,-23.389213
-46.739526,-23.389213
-46.739545,-23.389212
-46.739564,-23.389211
-46.739583,-23.389211
-46.739601,-23.389211
-46.73962,-23.389211
-46.739638,-23.389211
-46.739651,-23.389212
-46.739664,-23.389213
-46.739677,-23.389215
-46.73969,-23.389216
-46.739715,-23.389218
-46.739741,-23.389219
-46.739766,-23.389221
-46.739791,-23.389222
-46.739815,-23.389224
-46.739838,-23.389225
-46.739862,-23.389226
-46.739886,-23.389228
-46.739904,-23.389226
-46.739922,-23.389225
-46.73994,-23.389224
-46.739959,-23.389223
-46.739968,-23.389221
-46.739977,-23.38922
-46.739986,-23.389218
-46.739995,-23.389217
-46.740009,-23.389214
-46.740024,-23.389211
-46.740038,-23.389208
-46.740052,-23.389205
-46.740068,-23.389203
-46.740084,-23.389201
-46.7401,-23.389199
-46.740115,-23.389197
-46.740131,-23.389195
-46.740148,-23.389192
-46.740164,-23.38919
-46.74018,-23.389187
-46.740197,-23.389184
-46.740215,-23.389181
-46.740232,-23.389178
-46.74025,-23.389175
-46.740268,-23.389175
-46.740287,-23.389174
-46.740306,-23.389173
-46.740324,-23.389172
-46.740348,-23.389171
-46.740372,-23.38917
-46.740396,-23.38917
-46.740419,-23.389169
-46.740443,-23.389169
-46.740467,-23.389168
-46.74049,-23.389168
-46.740514,-23.389167
-46.740532,-23.389168
-46.740551,-23.389169
-46.740569,-23.38917
-46.740587,-23.389171
-46.740603,-23.389175
-46.74062,-23.389178
-46.740636,-23.389182
-46.740657,-23.389185
-46.740689,-23.389195
-46.74072,-23.389205
-46.740751,-23.389215
-46.740782,-23.389226
-46.740821,-23.38924
-46.74086,-23.389254
-46.740898,-23.389269
-46.740937,-23.389283
-46.740972,-23.389297
-46.741008,-23.389311
-46.741044,-23.389324
-46.741079,-23.389338
-46.741103,-23.389346
-46.741126,-23.389353
-46.741149,-23.389361
-46.741173,-23.389368
-46.741208,-23.389375
-46.741243,-23.389382
-46.741278,-23.389388
-46.741314,-23.389395
-46.741348,-23.389404
-46.741355,-23.389406
-46.741363,-23.389408
-46.741382,-23.389413
-46.741416,-23.389421
-46.74145,-23.38943
-46.741478,-23.389443
-46.741505,-23.389455
-46.741532,-23.389468
-46.741559,-23.38948
-46.741597,-23.389491
-46.741635,-23.389501
-46.741673,-23.389512
-46.741711,-23.389522
-46.74172,-23.389525
-46.741728,-23.389527
-46.741737,-23.38953
-46.741745,-23.389532
-46.741783,-23.389531
-46.74182,-23.389529
-46.741857,-23.389527
-46.741895,-23.389525
-46.741925,-23.389525
-46.741955,-23.389524
-46.741985,-23.389524
-46.742016,-23.389523
-46.742035,-23.38952
-46.742054,-23.389517
-46.742074,-23.389514
-46.742093,-23.389511
-46.74211,-23.389505
-46.742127,-23.3895
-46.742144,-23.389494
-46.742161,-23.389489
-46.742176,-23.389482
-46.742192,-23.389475
-46.742208,-23.389468
-46.742224,-23.389461
-46.742235,-23.389457
-46.742246,-23.389453
-46.742258,-23.389449
-46.742269,-23.389445
-46.74228,-23.389438
-46.74229,-23.389432
-46.7423,-23.389425
-46.74231,-23.389418
-46.742326,-23.389407
-46.742342,-23.389396
-46.742358,-23.389384
-46.742374,-23.389373
-46.742387,-23.389365
-46.742402,-23.389355
-46.742429,-23.389337
-46.742431,-23.389336
-46.742456,-23.38932
-46.74247,-23.389311
-46.742482,-23.389303
-46.742484,-23.389302
-46.742496,-23.389302
-46.742508,-23.389303
-46.74252,-23.389303
-46.742532,-23.389303
-46.742543,-23.389306
-46.742555,-23.38931
-46.742566,-23.389313
-46.742578,-23.389316
-46.742587,-23.389319
-46.742596,-23.389321
-46.742605,-23.389324
-46.742614,-23.389326
-46.742625,-23.389326
-46.742635,-23.389327
-46.742645,-23.389327
-46.742656,-23.389328
-46.742666,-23.389327
-46.742675,-23.389327
-46.742685,-23.389326
-46.742695,-23.389326
-46.742708,-23.389323
-46.742722,-23.389321
-46.742735,-23.389319
-46.742749,-23.389317
-46.742761,-23.389316
-46.742774,-23.389315
-46.742786,-23.389314
-46.742799,-23.389313
-46.742808,-23.389313
-46.742818,-23.389313
-46.742827,-23.389313
-46.742837,-23.389312
-46.742841,-23.389312
-46.742846,-23.389312
-46.74285,-23.389312
-46.742855,-23.389311
-46.74287,-23.389311
-46.742885,-23.389311
-46.7429,-23.38931
-46.742915,-23.38931
-46.742924,-23.38931
-46.742933,-23.38931
-46.742941,-23.38931
-46.74295,-23.38931
-46.742963,-23.38931
-46.742976,-23.389309
-46.742989,-23.389309
-46.743002,-23.389309
-46.743016,-23.389309
-46.743029,-23.389308
-46.743043,-23.389307
-46.743057,-23.389307
-46.743065,-23.389306
-46.743074,-23.389305
-46.743082,-23.389303
-46.743091,-23.389302
-46.743101,-23.389301
-46.743111,-23.389299
-46.743121,-23.389297
-46.743131,-23.389296
-46.743137,-23.389294
-46.743144,-23.389293
-46.74315,-23.389291
-46.743156,-23.38929
-46.743171,-23.389287
-46.743185,-23.389284
-46.7432,-23.389281
-46.743214,-23.389279
-46.743224,-23.389277
-46.743234,-23.389275
-46.743243,-23.389273
-46.743253,-23.389271
-46.743263,-23.389269
